date,UP
2024-01-25T02:21:35,True
2024-01-25T02:21:35,True
2024-01-25T02:31:35,True
2024-01-25T02:21:35,True
2024-01-25T02:21:35,True
2024-01-25T02:31:35,True
2024-02-02T18:55:41,True
2024-02-02T18:55:41,True
2024-02-02T18:55:41,True
2024-02-02T18:55:41,True
2024-02-02T19:05:41,True
2024-02-02T19:05:41,True
2024-02-02T19:05:41,True
2024-02-02T19:10:41,True
2024-02-02T19:10:41,True
2024-02-02T19:15:40,True
2024-02-02T19:20:41,True
2024-02-02T19:20:41,True
2024-02-02T19:20:41,True
2024-02-02T19:25:41,True
2024-02-02T19:30:41,True
2024-02-02T19:30:41,True
2024-02-02T19:30:41,True
2024-02-02T19:35:41,True
2024-02-02T19:35:41,True
2024-02-02T19:40:41,True
2024-02-02T19:40:41,True
2024-02-02T19:45:41,True
2024-02-02T19:50:41,True
2024-02-02T19:50:41,True
2024-02-02T19:50:41,True
2024-02-02T19:50:41,True
2024-02-02T20:00:41,True
2024-02-02T20:00:41,True
2024-02-02T20:00:41,True
2024-02-02T20:00:41,True
2024-02-02T20:10:43,True
2024-02-02T20:10:43,True
2024-02-02T20:10:43,True
2024-02-02T20:10:43,True
2024-02-02T20:20:41,True
2024-02-02T20:20:41,True
2024-02-02T20:25:41,True
2024-02-02T20:25:41,True
2024-02-02T20:25:41,True
2024-02-02T20:25:41,True
2024-02-02T20:35:41,True
2024-02-02T20:35:41,True
2024-02-02T20:35:41,True
2024-02-02T20:35:41,True
2024-02-02T20:45:41,True
2024-02-02T20:45:41,True
2024-02-02T20:45:41,True
2024-02-02T20:50:41,True
2024-02-02T20:55:41,True
2024-02-02T20:55:42,True
2024-02-02T20:55:42,True
2024-02-02T21:00:42,True
2024-02-02T21:00:42,True
2024-02-02T21:05:41,True
2024-02-02T21:05:41,True
2024-02-02T21:10:41,True
2024-02-02T21:10:41,True
2024-02-02T21:15:41,True
2024-02-02T21:20:42,True
2024-02-02T21:20:42,True
2024-02-02T21:20:42,True
2024-02-02T21:20:42,True
2024-02-02T21:30:41,True
2024-02-02T21:30:41,True
2024-02-02T21:30:41,True
2024-02-02T21:30:41,True
2024-02-02T21:40:41,True
2024-02-02T21:40:41,True
2024-02-02T21:40:41,True
2024-02-02T21:45:41,True
2024-02-02T21:50:41,True
2024-02-02T21:50:41,True
2024-02-02T21:50:41,True
2024-02-02T21:55:41,True
2024-02-02T21:55:41,True
2024-02-02T22:00:41,True
2024-02-02T22:00:41,True
2024-02-02T22:05:41,True
2024-02-02T22:10:41,True
2024-02-02T22:10:41,True
2024-02-02T22:10:41,True
2024-02-02T22:10:41,True
2024-02-02T22:20:40,True
2024-02-02T22:20:41,True
2024-02-02T22:20:41,True
2024-02-02T22:25:41,True
2024-02-02T22:25:41,True
2024-02-02T22:30:41,True
2024-02-02T22:30:41,True
2024-02-02T22:35:41,True
2024-02-02T22:35:41,True
2024-02-02T22:40:41,True
2024-02-02T22:40:41,True
2024-02-02T22:45:41,True
2024-02-02T22:50:41,True
2024-02-02T22:50:41,True
2024-02-02T22:50:41,True
2024-02-02T22:55:41,True
2024-02-02T22:55:41,True
2024-02-02T23:00:41,True
2024-02-02T23:00:41,True
2024-02-02T23:05:40,True
2024-02-02T23:10:41,True
2024-02-02T23:10:41,True
2024-02-02T23:10:41,True
2024-02-02T23:15:41,True
2024-02-02T23:15:41,True
2024-02-02T23:20:41,True
2024-02-02T23:25:41,True
2024-02-02T23:25:41,True
2024-02-02T23:25:41,True
2024-02-02T23:30:41,True
2024-02-02T23:30:41,True
2024-02-02T23:35:41,True
2024-02-02T23:35:41,True
2024-02-02T23:40:41,True
2024-02-02T23:45:42,True
2024-02-02T23:45:44,True
2024-02-02T23:45:44,True
2024-02-02T23:45:42,True
2024-02-02T23:55:41,True
2024-02-02T23:55:41,True
2024-02-03T00:00:42,True
2024-02-03T00:00:42,True
2024-02-03T00:00:42,True
2024-02-03T00:00:42,True
2024-02-03T00:10:41,True
2024-02-03T00:10:41,True
2024-02-03T00:10:41,True
2024-02-03T00:10:41,True
2024-02-03T00:20:41,True
2024-02-03T00:20:41,True
2024-02-03T00:20:41,True
2024-02-03T00:25:41,True
2024-02-03T00:25:41,True
2024-02-03T00:30:41,True
2024-02-03T00:30:41,True
2024-02-03T00:35:41,True
2024-02-03T00:35:41,True
2024-02-03T00:40:41,True
2024-02-03T00:40:41,True
2024-02-03T00:45:41,True
2024-02-03T00:50:41,True
2024-02-03T00:50:41,True
2024-02-03T00:50:41,True
2024-02-03T00:50:41,True
2024-02-03T01:00:41,True
2024-02-03T01:00:41,True
2024-02-03T01:00:41,True
2024-02-03T01:00:41,True
2024-02-03T01:10:41,True
2024-02-03T01:10:41,True
2024-02-03T01:15:41,True
2024-02-03T01:15:41,True
2024-02-03T01:15:41,True
2024-02-03T01:20:41,True
2024-02-03T01:20:41,True
2024-02-03T01:25:40,True
2024-02-03T01:30:41,True
2024-02-03T01:30:41,True
2024-02-03T01:35:41,True
2024-02-03T01:35:41,True
2024-02-03T01:35:41,True
2024-02-03T01:35:41,True
2024-02-03T01:45:41,True
2024-02-03T01:45:41,True
2024-02-03T01:45:41,True
2024-02-03T01:50:41,True
2024-02-03T01:50:41,True
2024-02-03T01:55:41,True
2024-02-03T01:55:41,True
2024-02-03T02:00:41,True
