date,UP
2024-01-25T02:21:35,True
2024-01-25T02:21:35,True
2024-01-25T02:31:35,True
2024-01-25T02:21:35,True
2024-01-25T02:21:35,True
2024-01-25T02:31:35,True
2024-02-03T19:52:42,True
2024-02-03T19:52:42,True
2024-02-03T19:52:42,True
2024-02-03T19:52:42,True
2024-02-03T20:02:41,True
2024-02-03T20:02:41,True
2024-02-03T20:02:41,True
2024-02-03T20:02:41,True
2024-02-03T20:12:41,True
2024-02-03T20:12:41,True
2024-02-03T20:17:41,True
2024-02-03T20:17:41,True
2024-02-03T20:22:41,True
2024-02-03T20:22:41,True
2024-02-03T20:22:41,True
2024-02-03T20:22:41,True
2024-02-03T20:32:40,True
2024-02-03T20:32:41,True
2024-02-03T20:37:41,True
2024-02-03T20:37:41,True
2024-02-03T20:37:41,True
2024-02-03T20:42:41,True
2024-02-03T20:42:41,True
2024-02-03T20:47:41,True
2024-02-03T20:47:41,True
2024-02-03T20:52:41,True
2024-02-03T20:52:41,True
2024-02-03T20:57:41,True
2024-02-03T20:57:41,True
2024-02-03T21:02:41,True
2024-02-03T21:02:41,True
2024-02-03T21:07:41,True
2024-02-03T21:12:41,True
2024-02-03T21:12:41,True
2024-02-03T21:12:41,True
2024-02-03T21:12:41,True
2024-02-03T21:22:40,True
2024-02-03T21:22:41,True
2024-02-03T21:22:41,True
2024-02-03T21:27:41,True
2024-02-03T21:27:41,True
2024-02-03T21:32:41,True
2024-02-03T21:32:41,True
2024-02-03T21:37:41,True
2024-02-03T21:42:40,True
2024-02-03T21:42:41,True
2024-02-03T21:42:41,True
2024-02-03T21:47:41,True
2024-02-03T21:47:41,True
2024-02-03T21:52:41,True
2024-02-03T21:52:41,True
2024-02-03T21:57:41,True
2024-02-03T21:57:41,True
2024-02-03T22:02:41,True
2024-02-03T22:02:41,True
2024-02-03T22:07:41,True
2024-02-03T22:07:41,True
2024-02-03T22:12:41,True
2024-02-03T22:12:41,True
2024-02-03T22:17:41,True
2024-02-03T22:27:30,True
2024-02-03T22:27:30,True
2024-02-03T22:27:30,True
2024-02-03T22:27:30,True
2024-02-03T22:37:30,True
2024-02-03T22:37:30,True
2024-02-03T22:37:30,True
2024-02-03T22:42:30,True
2024-02-03T22:42:30,True
2024-02-03T22:47:30,True
2024-02-03T22:47:30,True
2024-02-03T22:52:30,True
2024-02-03T22:57:30,True
2024-02-03T22:57:30,True
2024-02-03T22:57:30,True
2024-02-03T23:02:30,True
2024-02-03T23:02:30,True
2024-02-03T23:07:30,True
2024-02-03T23:12:30,True
2024-02-03T23:12:30,True
2024-02-03T23:12:30,True
2024-02-03T23:12:30,True
2024-02-03T23:22:30,True
2024-02-03T23:22:30,True
2024-02-03T23:22:30,True
2024-02-03T23:22:30,True
2024-02-03T23:32:30,True
2024-02-03T23:32:30,True
2024-02-03T23:32:30,True
2024-02-03T23:32:30,True
2024-02-03T23:42:30,True
2024-02-03T23:42:30,True
2024-02-03T23:42:30,True
2024-02-03T23:47:30,True
2024-02-03T23:47:30,True
2024-02-03T23:52:30,True
2024-02-03T23:52:30,True
2024-02-03T23:57:30,True
2024-02-03T23:57:30,True
2024-02-04T00:02:30,True
2024-02-04T00:02:30,True
2024-02-04T00:07:30,True
2024-02-04T00:12:30,True
2024-02-04T00:12:30,True
2024-02-04T00:12:30,True
2024-02-04T00:17:30,True
2024-02-04T00:17:30,True
2024-02-04T00:22:30,True
2024-02-04T00:22:30,True
2024-02-04T00:27:30,True
2024-02-04T00:27:30,True
2024-02-04T00:32:30,True
2024-02-04T00:37:30,True
2024-02-04T00:37:30,True
2024-02-04T00:37:30,True
2024-02-04T00:42:30,True
2024-02-04T00:42:30,True
2024-02-04T00:47:30,True
2024-02-04T00:47:30,True
2024-02-04T00:52:30,True
2024-02-04T00:52:30,True
2024-02-04T00:57:30,True
2024-02-04T01:02:30,True
2024-02-04T01:02:30,True
2024-02-04T01:02:30,True
2024-02-04T01:02:30,True
2024-02-04T01:12:30,True
2024-02-04T01:12:30,True
2024-02-04T01:12:30,True
2024-02-04T01:17:30,True
2024-02-04T01:17:30,True
2024-02-04T01:22:30,True
2024-02-04T01:27:30,True
2024-02-04T01:27:30,True
2024-02-04T01:27:30,True
2024-02-04T01:27:30,True
2024-02-04T01:37:30,True
2024-02-04T01:37:30,True
2024-02-04T01:37:30,True
2024-02-04T01:42:30,True
2024-02-04T01:47:29,True
2024-02-04T01:47:30,True
2024-02-04T01:47:30,True
2024-02-04T01:52:31,True
2024-02-04T01:52:31,True
2024-02-04T01:57:30,True
2024-02-04T01:57:30,True
2024-02-04T02:02:30,True
