date,UP
2024-01-25T02:21:35,True
2024-01-25T02:21:35,True
2024-01-25T02:31:35,True
2024-01-25T02:21:35,True
2024-01-25T02:21:35,True
2024-01-25T02:31:35,True
2024-01-25T15:28:54,True
2024-01-25T15:28:54,True
2024-01-25T15:28:54,True
2024-01-25T15:28:54,True
2024-01-25T15:38:53,True
2024-01-25T15:37:42,True
2024-01-25T15:43:53,True
2024-01-25T15:43:54,True
2024-01-25T15:48:54,True
2024-01-25T15:48:54,True
2024-01-25T15:48:54,True
2024-01-25T15:48:54,True
2024-01-25T15:58:54,True
2024-01-25T15:58:54,True
2024-01-25T15:58:54,True
2024-01-25T16:03:55,True
2024-01-25T16:03:55,True
2024-01-25T16:08:54,True
2024-01-25T16:08:54,True
2024-01-25T16:13:53,True
2024-01-25T16:18:54,True
2024-01-25T16:18:54,True
2024-01-25T16:18:54,True
2024-01-25T16:23:55,True
2024-01-25T16:23:55,True
2024-01-25T16:28:55,True
2024-01-25T16:28:55,True
2024-01-25T16:33:53,True
2024-01-25T16:38:54,True
2024-01-25T16:38:54,True
2024-01-25T16:38:54,True
2024-01-25T16:43:56,True
2024-01-25T16:43:56,True
2024-01-25T16:48:55,True
2024-01-25T16:48:55,True
2024-01-25T16:53:54,True
2024-01-25T16:53:54,True
2024-01-25T16:58:54,True
2024-01-25T16:58:54,True
2024-01-25T17:03:54,True
2024-01-25T17:03:54,True
2024-01-25T17:08:54,True
2024-01-25T17:08:54,True
2024-01-25T17:13:54,True
2024-01-25T17:18:54,True
2024-01-25T17:18:55,True
2024-01-25T17:18:55,True
2024-01-25T17:23:55,True
2024-01-25T17:23:55,True
2024-01-25T17:28:55,True
2024-01-25T17:28:55,True
2024-01-25T17:33:54,True
2024-01-25T17:38:54,True
2024-01-25T17:38:54,True
2024-01-25T17:38:54,True
2024-01-25T17:43:55,True
2024-01-25T17:43:55,True
2024-01-25T17:48:54,True
2024-01-25T17:53:54,True
2024-01-25T17:53:55,True
2024-01-25T17:58:55,True
2024-01-25T17:58:55,True
2024-01-25T17:58:55,True
2024-01-25T17:58:55,True
2024-01-25T18:08:55,True
2024-01-25T18:08:55,True
2024-01-25T18:08:55,True
2024-01-25T18:08:55,True
2024-01-25T18:18:55,True
2024-01-25T18:18:55,True
2024-01-25T18:18:55,True
2024-01-25T18:23:57,True
2024-01-25T18:23:57,True
2024-01-25T18:28:56,True
2024-01-25T18:28:56,True
2024-01-25T18:33:56,True
2024-01-25T18:33:56,True
2024-01-25T18:38:56,True
2024-01-25T18:38:56,True
2024-01-25T18:43:55,True
2024-01-25T18:48:55,True
2024-01-25T18:48:57,True
2024-01-25T18:48:57,True
2024-01-25T18:48:55,True
2024-01-25T18:58:54,True
2024-01-25T18:58:54,True
2024-01-25T18:58:54,True
2024-01-25T19:03:56,True
2024-01-25T19:03:56,True
2024-01-25T19:08:56,True
2024-01-25T19:08:56,True
2024-01-25T19:13:55,True
2024-01-25T19:13:55,True
2024-01-25T19:18:56,True
2024-01-25T19:18:56,True
2024-01-25T19:23:55,True
2024-01-25T19:23:55,True
2024-01-25T19:28:55,True
2024-01-25T19:28:55,True
2024-01-25T19:33:54,True
2024-01-25T19:38:53,True
2024-01-25T19:38:54,True
2024-01-25T19:43:55,True
2024-01-25T19:43:55,True
2024-01-25T19:43:55,True
2024-01-25T19:43:55,True
2024-01-25T19:53:55,True
2024-01-25T19:53:55,True
