date,UP
2024-01-25T02:21:35,True
2024-01-25T02:21:35,True
2024-01-25T02:31:35,True
2024-04-15T15:05:41,False
2024-04-15T15:05:45,False
2024-04-15T15:05:45,False
2024-04-15T15:05:45,False
2024-04-15T15:06:20,False
2024-04-15T16:21:53,False
2024-04-15T16:24:04,False
2024-04-15T16:31:16,False
2024-04-15T17:08:48,True
2024-04-15T17:14:19,False
2024-04-15T17:24:03,False
2024-04-15T17:24:06,False
2024-04-15T17:24:07,False
2024-04-15T17:42:27,False
2024-04-15T17:42:30,False
2024-04-15T17:42:33,True
2024-04-15T17:42:34,False
2024-04-15T17:42:34,False
2024-04-15T17:42:34,False
2024-04-15T17:42:34,False
2024-04-15T17:42:36,False
2024-04-15T17:42:36,False
2024-04-15T17:42:36,False
2024-04-15T17:42:37,False
2024-04-15T17:42:37,False
2024-04-15T17:42:37,False
2024-04-15T17:42:37,False
2024-04-15T17:42:38,False
2024-04-15T17:58:27,False
2024-04-15T18:08:20,False
2024-04-15T18:08:34,False
2024-04-15T19:08:07,True
2024-04-15T19:08:10,False
2024-04-15T19:08:15,False
2024-04-15T19:13:01,False
2024-04-15T19:13:04,False
2024-04-15T19:13:11,False
2024-04-15T19:13:11,False
2024-04-15T19:13:11,False
2024-04-15T19:45:38,False
2024-04-15T20:22:40,False
2024-04-15T20:23:13,False
2024-04-15T20:34:30,False
2024-04-15T20:34:34,False
2024-04-15T20:34:44,False
2024-04-15T20:36:19,False
2024-04-15T20:36:25,False
2024-04-15T21:08:41,False
2024-04-15T21:08:43,False
2024-04-15T21:08:46,False
2024-04-15T21:08:54,False
2024-04-15T21:08:54,False
2024-04-15T21:08:57,False
2024-04-15T21:08:58,False
2024-04-15T21:08:58,False
2024-04-15T21:09:16,False
2024-04-15T21:09:47,False
2024-04-15T21:45:18,False
2024-04-15T22:07:52,False
2024-04-15T23:36:06,False
2024-04-16T06:26:27,False
2024-04-16T06:26:29,False
2024-04-16T06:26:29,False
2024-04-16T06:26:29,False
2024-04-16T06:26:31,False
2024-04-16T06:26:31,False
2024-04-16T06:26:31,False
2024-04-16T06:26:31,False
2024-04-16T06:26:31,False
2024-04-16T06:26:32,False
2024-04-16T06:26:32,False
2024-04-16T06:26:32,False
2024-04-16T06:27:02,False
2024-04-16T06:27:02,False
2024-04-16T06:33:53,False
2024-04-16T06:34:12,False
2024-04-16T06:34:19,False
