date,UP
2024-01-24T07:40:49,True
2024-01-24T07:46:16,True
2024-01-24T07:52:20,True
2024-01-24T07:57:57,True
2024-01-24T08:01:46,True
2024-01-24T08:07:22,True
2024-01-24T12:06:15,True
2024-01-24T12:06:15,True
2024-01-24T12:16:15,True
2024-01-24T12:16:15,True
2024-01-24T12:26:15,True
2024-01-24T12:26:15,True
2024-01-24T12:36:15,True
2024-01-24T12:36:15,True
2024-01-24T12:46:15,True
2024-01-24T12:46:15,True
2024-01-24T12:56:15,True
2024-01-24T12:56:15,True
2024-01-24T13:06:15,True
2024-01-24T13:06:15,True
2024-01-24T13:16:15,True
2024-01-24T13:16:15,True
2024-01-24T13:26:15,True
2024-01-24T13:26:15,True
2024-01-24T13:36:15,True
2024-01-24T13:36:15,True
2024-01-24T13:46:15,True
2024-01-24T13:46:15,True
2024-01-24T13:56:15,True
2024-01-24T13:56:15,True
2024-01-24T15:36:05,True
2024-01-24T15:36:05,True
2024-01-24T15:46:05,True
2024-01-24T15:46:05,True
2024-01-24T15:56:05,True
2024-01-24T15:56:05,True
2024-01-24T16:06:05,True
2024-01-24T16:06:05,True
2024-01-24T16:16:05,True
2024-01-24T16:16:05,True
2024-01-24T16:26:05,True
2024-01-24T16:26:05,True
2024-01-24T19:46:53,True
2024-01-24T19:46:53,True
2024-01-24T19:48:41,True
2024-01-24T19:48:41,True
2024-01-24T19:54:24,True
2024-01-24T19:54:25,True
2024-01-24T19:56:30,True
2024-01-24T19:56:32,True
2024-01-24T20:05:06,True
2024-01-24T20:05:07,True
2024-01-24T20:10:02,True
2024-01-24T20:10:03,True
2024-01-24T20:13:55,True
2024-01-24T20:13:56,True
2024-01-24T20:17:21,True
2024-01-24T20:17:22,True
2024-01-24T20:19:09,True
2024-01-24T20:19:11,True
2024-01-24T20:23:25,True
2024-01-24T20:23:26,True
2024-01-24T20:26:23,True
2024-01-24T20:26:24,True
