date,UP
2024-02-04T02:27:30,True
2024-02-04T02:27:32,True
2024-02-04T02:27:32,True
2024-02-04T02:32:32,True
2024-02-04T02:32:32,True
2024-02-04T02:37:32,True
2024-02-04T02:42:33,True
2024-02-04T02:42:33,True
2024-02-04T02:42:33,True
2024-02-04T02:42:33,True
2024-02-04T02:52:33,True
2024-02-04T02:52:33,True
2024-02-04T02:52:33,True
2024-02-04T02:52:33,True
2024-02-04T03:02:33,True
2024-02-04T03:02:33,True
2024-02-04T03:02:33,True
2024-02-04T03:02:33,True
2024-02-04T03:12:32,True
2024-02-04T03:12:32,True
2024-02-04T03:12:32,True
2024-02-04T03:17:32,True
2024-02-04T03:17:32,True
2024-02-04T03:22:33,True
2024-02-04T03:22:33,True
2024-02-04T03:27:32,True
2024-02-04T03:32:33,True
2024-02-04T03:32:33,True
2024-02-04T03:32:33,True
2024-02-04T03:32:33,True
2024-02-04T03:42:33,True
2024-02-04T03:42:33,True
2024-02-04T03:42:33,True
2024-02-04T03:42:33,True
2024-02-04T03:52:33,True
2024-02-04T03:52:33,True
2024-02-04T03:57:33,True
2024-02-04T03:57:33,True
2024-02-04T03:57:33,True
2024-02-04T03:57:33,True
2024-02-04T04:07:32,True
2024-02-04T04:07:33,True
2024-02-04T04:07:32,True
2024-02-04T04:12:33,True
2024-02-04T04:12:33,True
2024-02-04T04:17:30,True
2024-02-04T04:22:32,True
2024-02-04T04:22:32,True
2024-02-04T04:27:33,True
2024-02-04T04:27:33,True
2024-02-04T04:27:33,True
2024-02-04T04:27:33,True
2024-02-04T04:37:32,True
2024-02-04T04:37:33,True
2024-02-04T04:37:32,True
2024-02-04T04:37:33,True
2024-02-04T04:47:30,True
2024-02-04T04:47:32,True
2024-02-04T04:47:32,True
2024-02-04T04:52:32,True
2024-02-04T04:52:32,True
2024-02-04T04:57:32,True
2024-02-04T05:02:31,True
2024-02-04T05:02:34,True
2024-02-04T05:02:34,True
2024-02-04T05:07:33,True
2024-02-04T05:07:33,True
