date,UP
2024-01-25T02:21:35,True
2024-01-25T02:21:35,True
2024-01-25T02:31:35,True
2024-01-25T02:21:35,True
2024-01-25T02:21:35,True
2024-01-25T02:31:35,True
2024-01-25T15:28:52,True
2024-01-25T15:28:52,True
2024-01-25T15:28:52,True
2024-01-25T15:28:52,True
2024-01-25T15:37:43,True
2024-01-25T15:38:52,True
2024-01-25T15:38:52,True
2024-01-25T15:43:52,True
2024-01-25T15:48:52,True
2024-01-25T15:48:52,True
2024-01-25T15:48:52,True
2024-01-25T15:48:52,True
2024-01-25T15:58:52,True
2024-01-25T15:58:52,True
2024-01-25T15:58:52,True
2024-01-25T16:03:52,True
2024-01-25T16:08:52,True
2024-01-25T16:08:52,True
2024-01-25T16:08:52,True
2024-01-25T16:08:52,True
2024-01-25T16:16:41,True
2024-01-25T16:18:52,True
2024-01-25T16:18:52,True
2024-01-25T16:23:52,True
2024-01-25T16:28:52,True
2024-01-25T16:28:52,True
2024-01-25T16:28:52,True
2024-01-25T16:28:52,True
2024-01-25T16:38:52,True
2024-01-25T16:38:52,True
2024-01-25T16:38:52,True
2024-01-25T16:43:53,True
2024-01-25T16:43:53,True
2024-01-25T16:48:52,True
2024-01-25T16:48:52,True
2024-01-25T16:53:52,True
2024-01-25T16:58:52,True
2024-01-25T16:58:52,True
2024-01-25T16:58:52,True
2024-01-25T17:03:52,True
2024-01-25T17:03:52,True
2024-01-25T17:08:52,True
2024-01-25T17:13:52,True
2024-01-25T17:13:52,True
2024-01-25T17:13:52,True
2024-01-25T17:18:52,True
2024-01-25T17:18:52,True
2024-01-25T17:23:52,True
2024-01-25T17:28:52,True
2024-01-25T17:28:52,True
2024-01-25T17:28:52,True
2024-01-25T17:28:52,True
2024-01-25T17:38:52,True
2024-01-25T17:38:52,True
2024-01-25T17:43:52,True
2024-01-25T17:43:52,True
2024-01-25T17:43:52,True
2024-01-25T17:43:52,True
2024-01-25T17:53:52,True
2024-01-25T17:53:52,True
2024-01-25T17:58:52,True
2024-01-25T17:58:52,True
2024-01-25T17:58:52,True
2024-01-25T17:58:52,True
2024-01-25T18:08:52,True
2024-01-25T18:08:52,True
2024-01-25T18:08:52,True
2024-01-25T18:08:52,True
2024-01-25T18:18:52,True
2024-01-25T18:18:52,True
2024-01-25T18:18:52,True
2024-01-25T18:23:53,True
2024-01-25T18:23:53,True
2024-01-25T18:28:52,True
2024-01-25T18:28:52,True
2024-01-25T18:33:52,True
2024-01-25T18:38:52,True
2024-01-25T18:38:52,True
2024-01-25T18:38:52,True
2024-01-25T18:38:52,True
2024-01-25T18:48:52,True
2024-01-25T18:48:52,True
2024-01-25T18:48:52,True
2024-01-25T18:48:52,True
2024-01-25T18:58:52,True
2024-01-25T18:58:52,True
2024-01-25T18:58:52,True
2024-01-25T19:03:52,True
2024-01-25T19:03:52,True
2024-01-25T19:08:52,True
2024-01-25T19:08:52,True
2024-01-25T19:13:52,True
2024-01-25T19:13:52,True
2024-01-25T19:18:52,True
2024-01-25T19:18:52,True
2024-01-25T19:23:52,True
2024-01-25T19:28:52,True
2024-01-25T19:28:52,True
2024-01-25T19:28:52,True
2024-01-25T19:33:52,True
2024-01-25T19:33:52,True
2024-01-25T19:38:52,True
2024-01-25T19:43:52,True
2024-01-25T19:43:52,True
2024-01-25T19:43:52,True
2024-01-25T19:43:52,True
2024-01-25T19:53:52,True
2024-01-25T19:53:52,True
