date,UP
2024-01-25T02:21:35,True
2024-01-25T02:21:35,True
2024-01-25T02:31:35,True
2024-04-15T16:46:00,False
2024-04-15T17:11:52,False
2024-04-15T17:11:54,False
2024-04-15T19:29:43,False
2024-04-15T19:29:47,False
2024-04-15T19:29:47,False
2024-04-15T19:29:47,False
2024-04-15T19:29:47,False
2024-04-15T19:29:48,False
2024-04-15T19:29:48,False
2024-04-15T19:29:49,False
2024-04-15T19:29:49,False
2024-04-15T19:29:49,False
2024-04-15T19:29:49,False
2024-04-15T19:29:53,False
2024-04-15T19:29:54,False
2024-04-15T19:29:54,False
2024-04-15T19:29:54,False
2024-04-15T19:29:54,False
2024-04-15T19:29:54,False
2024-04-15T19:29:55,False
2024-04-15T19:29:55,False
2024-04-15T19:29:55,False
2024-04-15T19:29:55,False
2024-04-15T19:29:55,False
2024-04-15T19:29:55,False
2024-04-15T19:29:58,True
2024-04-15T19:29:59,False
2024-04-15T19:30:00,False
2024-04-15T19:30:00,False
2024-04-15T19:30:00,False
2024-04-15T19:30:01,False
2024-04-15T19:30:01,False
2024-04-15T19:30:01,False
2024-04-15T19:30:01,False
2024-04-15T19:30:06,False
2024-04-15T19:30:18,False
2024-04-15T20:34:39,False
2024-04-16T06:33:58,False
2024-04-16T06:34:29,False
2024-04-16T06:40:54,False
2024-04-16T06:40:56,False
2024-04-16T06:41:10,False
2024-04-16T06:50:21,False
